ROUTE_NUMBER,ROUTE_NAME, Seq ,STOP_ID,STOP,LAT,LON
56,Route #56,770,2237,WILLIAMSBURG RD/ASPEN SHADES PKWAY,37.518085,-77.356997
56,Route #56,771,2238,WILLIAMSBURG RD/CLAYTON,37.518461,-77.36217
56,Route #56,772,3581,Williamsburg/Cambrai,37.518495,-77.370676
56,Route #56,773,3583,Williamsburg/Charles City,37.518474,-77.378325
56,Route #56,774,3585,Williamsburg/Kemp,37.517861,-77.386356
56,Route #56,775,3343,Government/Rawlings,37.51796,-77.39691
56,Route #56,776,3704,Williamsburg/Creedmore,37.515797,-77.39215
56,Route #56,777,1325,GOVERNMENT/1334,37.522109,-77.401405
56,Route #56,778,152,MARSHALL/33RD,37.528376,-77.411059
56,Route #56,779,153,MARSHALL/31ST,37.52914,-77.412301
56,Route #56,780,154,MARSHALL/29TH,37.530203,-77.414138
56,Route #56,781,155,MARSHALL/27TH,37.531377,-77.416053
56,Route #56,782,156,MARSHALL/25TH,37.532732,-77.418255
56,Route #56,783,157,MARSHALL/23RD,37.53436,-77.420871
56,Route #56,784,119,21ST/MARSHALL,37.534149,-77.422238
56,Route #56,785,120,BROAD/19TH,37.534962,-77.424151
56,Route #56,786,122,BROAD/17TH,37.536062,-77.425916
56,Route #56,787,3055,BROAD/12TH,37.539599,-77.431641
56,Route #56,788,125,BROAD/9TH,37.54079,-77.433617
56,Route #56,789,3244,BROAD/7TH,37.541538,-77.434838
64,Route #64,790,1651,DURYEA/UNITED METHODIST CHURCH (OLD GUN),37.535127,-77.591212
64,Route #64,791,2971,OLDFIELD/WESTGATE,37.53991,-77.5768
64,Route #64,792,1657,EVANSWAY LANE/DOMINO,37.541302,-77.569515
64,Route #64,793,3351,Evansway Lane/Ragsdale,37.54043,-77.57291
64,Route #64,794,1658,FOREST HILL/STONEY POINT MED CENTER DRIVEWAY,37.540578,-77.566758
64,Route #64,795,2897,FOREST HILL/LAKE VILLAGE,37.538882,-77.567545
64,Route #64,796,1660,FOREST HILL/STONY LAKE,37.537452,-77.567083
64,Route #64,797,1661,FOREST HILL/DRIVEWAY TO STONY POINT SHOPPING CT,37.536295,-77.565828
64,Route #64,798,2480,CHOCTAW/FOREST HILL,37.533697,-77.559613
64,Route #64,799,1663,FOREST HILL/ANWELL DR,37.53221,-77.555187
64,Route #64,800,2899,FOREST HILL/HUGUENOT SCHOOL,37.531788,-77.545742
64,Route #64,801,2900,FOREST HILL/THOMPSON SCHOOL,37.533704,-77.540154
64,Route #64,802,1667,FOREST HILL/KENMORE,37.53483,-77.537868
64,Route #64,803,1707,FOREST HILL/CHIPPENHAM VILLAGE,37.536248,-77.535287
64,Route #64,804,1668,FOREST HILL/SHEILA LANE,37.536915,-77.532417
64,Route #64,805,1669,Forest Hill/Cherokee,37.537681,-77.525309
64,Route #64,806,1671,FOREST HILL/HATHAWAY,37.538059,-77.520402
64,Route #64,807,1672,FOREST HILL/MELBORNE,37.537555,-77.518398
64,Route #64,808,1673,FOREST HILL/WOODBERRY LA,37.536538,-77.515258
64,Route #64,809,1674,FOREST HILL/RETIG,37.53583,-77.512453
64,Route #64,810,1149,9TH/CARY,37.537702,-77.436692
64,Route #64,811,826,9TH/MAIN,37.538421,-77.436012
64,Route #64,812,95,BROAD/10TH,37.540049,-77.43282
64,Route #64,813,3105,BROAD/11TH,37.539237,-77.43153
64,Route #64,814,3104,14TH/FRANKLIN,37.5364,-77.43127
64,Route #64,815,309,MAIN/13TH,37.53626,-77.432866
64,Route #64,816,310,MAIN/11TH,37.537213,-77.434363
64,Route #64,817,311,MAIN/10TH,37.538202,-77.436136
64,Route #64,818,1166,8TH/CARY,37.538068,-77.43802
64,Route #64,819,1873,FOREST HILL/RETIG,37.535847,-77.512128
64,Route #64,820,1676,FOREST HILL/WINDSOR VIEW,37.536828,-77.515927
64,Route #64,821,2905,Forest Hill/Melbourne,37.537818,-77.51853
64,Route #64,822,1678,FOREST HILL/HATHAWAY,37.538175,-77.520377
64,Route #64,823,1679,FOREST HILL/CHEROKEE,37.537928,-77.523873
64,Route #64,824,2906,Forest Hill/Joe Brooks,37.53777,-77.526444
64,Route #64,825,1681,FOREST HILL/SHEILA,37.537318,-77.531062
64,Route #64,826,1682,FOREST HILL/GRANTWOOD,37.536045,-77.536088
64,Route #64,827,2907,FOREST HILL/KENMORE,37.535029,-77.537963
64,Route #64,828,1684,FOREST HILL/THOMPSON SCHOOL,37.533817,-77.540237
64,Route #64,829,2908,FOREST HILL/LANSDALE,37.53197,-77.546237
64,Route #64,830,3640,Forest Hill/Anwell,37.53229,-77.555284
64,Route #64,831,2478,CHOCTAW/FOREST HILL,37.533642,-77.559843
64,Route #64,832,2909,FOREST HILL/MCRAE,37.535107,-77.563015
64,Route #64,833,3338,Huguenot/Westgate,37.533348,-77.574119
64,Route #64,834,3337,Huguenot/Scarborough,37.53245,-77.581476
64,Route #64,835,1692,HUGUENOT/SHOREHAM,37.533133,-77.585887
64,Route #64,836,1693,HUGUENOT ROAD/MONTEITH,37.533593,-77.589797
75,75:75,837,2749,RICHMOND WAY AT UR STUDENT COMMONS,37.576327,-77.538902
75,75:75,838,2980,GATEWAY ROAD/CAMPUS DRIVE,37.579334,-77.53449
75,75:75,839,453,CAMPUS/BOSTWICK LANE,37.579097,-77.532722
75,75:75,840,455,CAMPUS/ROSELAWN,37.578339,-77.528091
75,75:75,841,456,CAMPUS/THREE CHOPT,37.577047,-77.526482
75,75:75,842,459,GROVE/THREE CHOPT,37.572733,-77.523047
75,75:75,843,3408,Grove/Maple,37.572823,-77.52005
75,75:75,844,3508,Libbie/York,37.575131,-77.517677
75,75:75,845,3505,Libbie/Guthrie,37.577174,-77.516183
75,75:75,846,719,PATTERSON/LIBBIE,37.579657,-77.514592
75,75:75,847,720,PATTERSON/MAPLE,37.58082,-77.51628
75,75:75,848,3516,Maple/Bremo,37.583179,-77.515372
75,75:75,849,55,BREMO/MONUMENT,37.584563,-77.512946
75,75:75,850,56,MONUMENT/LIBBIE,37.583768,-77.510498
75,75:75,851,187,LIBBIE/MONUMENT,37.58398,-77.509768
75,75:75,852,189,LIBBIE/FITZHUGH,37.586612,-77.507124
75,75:75,853,191,LIBBIE/CONVALESCENT CENTER,37.588752,-77.505087
75,75:75,854,606,BROAD/LAKE,37.588741,-77.502447
75,75:75,855,3081,BROAD/WILLOW LAWN,37.584853,-77.49764
75,75:75,856,2596,WILLOW LAWN/MARKEL,37.583688,-77.497703
75,75:75,857,822,MARKEL/BYRD,37.584283,-77.499476
75,75:75,858,823,BYRD/OLD RICHMOND,37.584543,-77.500908
75,75:75,859,824,BYRD/FITZHUGH,37.583716,-77.501721
75,75:75,860,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
75,75:75,861,3465,Broad/50th,37.584825,-77.497087
75,75:75,862,625,BROAD/BYRD,37.586773,-77.499545
75,75:75,863,608,BROAD/LAKE,37.588588,-77.501763
75,75:75,864,192,LIBBIE/FITZHUGH,37.587222,-77.506803
75,75:75,865,194,LIBBIE/MORNINGSIDE,37.584262,-77.509657
75,75:75,866,3538,St. Mary's Hospital at Monument,37.583954,-77.513989
75,75:75,867,28,PATTERSON/LIBBIE,37.580074,-77.515527
75,75:75,868,3509,Libbie/Guthrie,37.577291,-77.516437
75,75:75,869,3507,Libbie/York,37.575178,-77.517859
75,75:75,870,3407,Grove/Maple,37.573029,-77.519682
75,75:75,871,571,GROVE/THREE CHOPT,37.572877,-77.52358
75,75:75,872,574,TOWANA/THREE CHOPT,37.577412,-77.526712
75,75:75,873,575,CAMPUS/ROSELAWN,37.578222,-77.527602
75,75:75,874,577,CAMPUS/BOSTWICK LANE,37.579238,-77.532322
75,75:75,875,2751,RICHMOND WAY/BRUNET HALL,37.579875,-77.536978
76,76:76,876,822,MARKEL/BYRD,37.584283,-77.499476
76,76:76,877,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
76,76:76,878,823,BYRD/OLD RICHMOND,37.584543,-77.500908
76,76:76,879,581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
76,76:76,880,824,BYRD/FITZHUGH,37.583716,-77.501721
76,76:76,881,582,BROAD/STAPLES MILL,37.581587,-77.493587
76,76:76,882,195,WILLOW LAWN/WYTHE,37.578205,-77.502615
76,76:76,883,3423,Staples Mill/Radford,37.580514,-77.494488
76,76:76,884,3549,Willow Lawn/Baywood,37.577208,-77.50527
76,76:76,885,3422,Staples Mill/Augusta,37.578705,-77.496282
76,76:76,886,3550,Willow Lawn/Dunbar,37.576146,-77.508005
76,76:76,887,184,Monument/Westlyn,37.577894,-77.500076
76,76:76,888,33,PATTERSON/GREENWAY LANE,37.575015,-77.506947
76,76:76,889,34,PATTERSON/HARLAN CIRCLE,37.574033,-77.505047
76,76:76,890,35,PATTERSON/LEXINGTON,37.573275,-77.503568
76,76:76,891,37,PATTERSON/BUNTING,37.571545,-77.500215
76,76:76,892,38,PATTERSON/WESTMORELAND,37.569635,-77.496463
76,76:76,893,40,PATTERSON/SAUER,37.567485,-77.49246
76,76:76,894,41,PATTERSON/MALVERN,37.56605,-77.489518
76,76:76,895,43,PATTERSON/HAMILTON,37.564198,-77.485973
76,76:76,896,44,PATTERSON/THOMPSON,37.56288,-77.483303
76,76:76,897,45,PATTERSON/ROSENEATH,37.561742,-77.481182
76,76:76,898,47,PATTERSON/CLEVELAND,37.560897,-77.477502
76,76:76,899,48,PATTERSON/BELMONT,37.560658,-77.475395
76,76:76,900,49,SHEPPARD/PARK,37.560725,-77.474045
76,76:76,901,50,SHEPPARD/MONUMENT,37.561488,-77.473322
76,76:76,902,51,SHEPPARD/GRACE,37.562708,-77.472137
76,76:76,903,52,BROAD/SHEPPARD,37.56307,-77.471335
76,76:76,904,53,BROAD/BOULEVARD,37.562053,-77.46957
76,76:76,905,54,BROAD/ROBINSON,37.560515,-77.467057
76,76:76,906,3488,Davis/Broad,37.559874,-77.466352
76,76:76,907,3488,DMV Drive/Leigh,37.561153,-77.463758
76,76:76,908,3525,DMV Drive/Broad,37.56004,-77.464627
76,76:76,909,77,BROAD/ALLISON,37.557808,-77.462608
76,76:76,910,3700,Hermitage/Clay,37.559124,-77.460044
76,76:76,911,145,BROAD/ROBINSON,37.560809,-77.467093
76,76:76,912,3110,BROAD/BOULEVARD,37.56292,-77.47063
76,76:76,913,3112,SHEPPARD/BROAD,37.562713,-77.472283
76,76:76,914,168,SHEPPARD/MONUMENT,37.561922,-77.473054
76,76:76,915,699,PARK/SHEPPARD,37.560977,-77.47418
76,76:76,916,700,PARK/CLEVELAND,37.561858,-77.476905
76,76:76,917,703,PATTERSON/NANSEMOND,37.562449,-77.482283
76,76:76,918,705,PATTERSON/HAMILTON,37.564433,-77.486085
76,76:76,919,707,PATTERSON/MALVERN,37.56601,-77.489168
76,76:76,920,708,PATTERSON/SAUER,37.56748,-77.49203
76,76:76,921,710,PATTERSON/WESTMORELAND,37.569635,-77.496185
76,76:76,922,711,PATTERSON/CHANTILLY,37.571415,-77.49965
76,76:76,923,712,PATTERSON/SPOKANE,37.572909,-77.502578
76,76:76,924,713,PATTERSON/HARLAN CIRCLE,37.574035,-77.504751
76,76:76,925,714,PATTERSON/GREENWAY LANE,37.574973,-77.506502
76,76:76,926,715,PATTERSON/WILLOW LAWN,37.575603,-77.507948
76,76:76,927,3551,Willow Lawn/Franklin,37.577098,-77.504679
76,76:76,928,3552,Willow Lawn/Wythe,37.578062,-77.502224
76,76:76,929,3506,Willow Lawn/Grace,37.579924,-77.500466
77,77:77,930,822,MARKEL/BYRD,37.584283,-77.499476
77,77:77,931,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
77,77:77,932,823,BYRD/OLD RICHMOND,37.584543,-77.500908
77,77:77,933,3465,Broad/50th,37.584825,-77.497087
77,77:77,934,824,BYRD/FITZHUGH,37.583716,-77.501721
77,77:77,935,625,BROAD/BYRD,37.586773,-77.499545
77,77:77,936,608,BROAD/LAKE,37.588588,-77.501763
77,77:77,937,192,LIBBIE/FITZHUGH,37.587222,-77.506803
77,77:77,938,194,LIBBIE/MORNINGSIDE,37.584262,-77.509657
77,77:77,939,3538,St. Mary's Hospital at Monument,37.583954,-77.513989
77,77:77,940,28,PATTERSON/LIBBIE,37.580074,-77.515527
77,77:77,941,721,PATTERSON/ALGOMA,37.581945,-77.517993
77,77:77,942,3509,Libbie/Guthrie,37.577291,-77.516437
77,77:77,943,723,PATTERSON/PEPPER,37.583985,-77.520973
77,77:77,944,3507,Libbie/York,37.575178,-77.517859
77,77:77,945,725,PATTERSON/CHANTECLER,37.586093,-77.524183
77,77:77,946,464,GROVE/SENECA,37.572627,-77.5148
77,77:77,947,726,PATTERSON/HONAKER,37.587715,-77.526467
77,77:77,948,466,GROVE/TUCKAHOE,37.571372,-77.512295
77,77:77,949,468,GROVE/ROSLYN,37.570195,-77.509714
77,77:77,950,727,PATTERSON/RIPLEY,37.589352,-77.528928
77,77:77,951,470,GROVE/LEXINGTON,37.568777,-77.506732
77,77:77,952,728,PATTERSON/REGISTER PKWY,37.590845,-77.531098
77,77:77,953,473,GROVE/WEST LOCKE LANE,37.56688,-77.502758
77,77:77,954,459,GROVE/THREE CHOPT,37.572733,-77.523047
77,77:77,955,476,GROVE/WESTMORELAND,37.565502,-77.499882
77,77:77,956,3408,Grove/Maple,37.572823,-77.52005
77,77:77,957,477,GROVE/COMMONWEALTH,37.564692,-77.498172
77,77:77,958,480,GROVE/ANTRIM,37.563274,-77.49521
77,77:77,959,481,GROVE/MALVERN,37.562053,-77.492665
77,77:77,960,483,GROVE/HAMILTON,37.560737,-77.48982
77,77:77,961,484,GROVE/THOMPSON,37.559485,-77.487197
77,77:77,962,485,GROVE/NANSEMOND,37.55846,-77.484343
77,77:77,963,487,GROVE/AUBURN,37.557213,-77.480823
77,77:77,964,488,GROVE/BELMONT,37.556347,-77.478337
77,77:77,965,490,GROVE/BOULEVARD,37.554973,-77.474672
77,77:77,966,953,ROBINSON/HANOVER,37.555051,-77.47141
77,77:77,967,955,ROBINSON/KENSINGTON,37.55765,-77.469825
77,77:77,968,958,ROBINSON/BROAD,37.560413,-77.46725
77,77:77,969,3525,DMV Drive/Broad,37.56004,-77.464627
77,77:77,970,3488,DMV Drive/Leigh,37.561153,-77.463758
77,77:77,971,3488,Davis/Broad,37.559874,-77.466352
77,77:77,972,77,BROAD/ALLISON,37.557808,-77.462608
77,77:77,973,3700,Hermitage/Clay,37.559124,-77.460044
77,77:77,974,1010,ROBINSON/BROAD,37.560062,-77.46771
77,77:77,975,1013,ROBINSON/KENSINGTON,37.557237,-77.470333
77,77:77,976,539,ROBINSON/HANOVER,37.554955,-77.47162
77,77:77,977,540,GROVE/ROBINSON,37.554257,-77.472335
77,77:77,978,541,GROVE/BOULEVARD,37.555115,-77.474783
77,77:77,979,543,GROVE/BELMONT,37.556287,-77.478042
77,77:77,980,544,GROVE/TILDEN,37.5573,-77.481
77,77:77,981,545,GROVE/ROSENEATH,37.557928,-77.482643
77,77:77,982,546,GROVE/NANSEMOND,37.558615,-77.484543
77,77:77,983,547,GROVE/THOMPSON,37.559462,-77.486895
77,77:77,984,548,GROVE/HAMILTON,37.560716,-77.489392
77,77:77,985,550,GROVE/MALVERN,37.562068,-77.492268
77,77:77,986,552,GROVE/SAUER,37.563423,-77.495105
77,77:77,987,554,GROVE/COMMONWEALTH,37.564732,-77.497823
77,77:77,988,555,GROVE/WESTMORELAND,37.565447,-77.499325
77,77:77,989,557,GROVE/BUNTING,37.567227,-77.503068
77,77:77,990,559,GROVE/LEXINGTON,37.568788,-77.50639
77,77:77,991,561,GROVE/ROSLYN ROAD,37.570203,-77.509277
77,77:77,992,563,GROVE/TUCKAHOE,37.571447,-77.51193
77,77:77,993,566,GROVE/SENECA,37.572905,-77.51502
77,77:77,994,568,GROVE/LIBBIE,37.573075,-77.518287
77,77:77,995,3508,Libbie/York,37.575131,-77.517677
77,77:77,996,3505,Libbie/Guthrie,37.577174,-77.516183
77,77:77,997,3407,Grove/Maple,37.573029,-77.519682
77,77:77,998,719,PATTERSON/LIBBIE,37.579657,-77.514592
77,77:77,999,571,GROVE/THREE CHOPT,37.572877,-77.52358
77,77:77,"1,000",720,PATTERSON/MAPLE,37.58082,-77.51628
77,77:77,"1,001",3516,Maple/Bremo,37.583179,-77.515372
77,77:77,"1,002",20,PATTERSON/THREE CHOPT,37.590503,-77.530938
77,77:77,"1,003",55,BREMO/MONUMENT,37.584563,-77.512946
77,77:77,"1,004",21,PATTERSON/RIPLEY,37.589392,-77.529287
77,77:77,"1,005",22,PATTERSON/HONAKER,37.587675,-77.526758
77,77:77,"1,006",56,MONUMENT/LIBBIE,37.583768,-77.510498
77,77:77,"1,007",23,PATTERSON/CHANTECLER,37.585945,-77.524229
77,77:77,"1,008",187,LIBBIE/MONUMENT,37.58398,-77.509768
77,77:77,"1,009",25,PATTERSON/PEPPER,37.584043,-77.52137
77,77:77,"1,010",189,LIBBIE/FITZHUGH,37.586612,-77.507124
77,77:77,"1,011",26,PATTERSON/ALGOMA,37.581922,-77.518208
77,77:77,"1,012",191,LIBBIE/CONVALESCENT CENTER,37.588752,-77.505087
77,77:77,"1,013",606,BROAD/LAKE,37.588741,-77.502447
77,77:77,"1,014",3081,BROAD/WILLOW LAWN,37.584853,-77.49764
77,77:77,"1,015",2596,WILLOW LAWN/MARKEL,37.583688,-77.497703
77,77:77,"1,016",581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
77,77:77,"1,017",582,BROAD/STAPLES MILL,37.581587,-77.493587
77,77:77,"1,018",3423,Staples Mill/Radford,37.580514,-77.494488
77,77:77,"1,019",3422,Staples Mill/Augusta,37.578705,-77.496282
77,77:77,"1,020",3506,Willow Lawn/Grace,37.579924,-77.500466
77,77:77,"1,021",184,Monument/Westlyn,37.577894,-77.500076
78,78:78,"1,022",3609,Cary/Nansemond,37.555349,-77.486931
78,78:78,"1,023",3604,Cary/Freeman,37.554544,-77.484724
78,78:78,"1,024",3608,Cary/McCloy,37.55365,-77.482218
78,78:78,"1,025",331,CARY/BELMONT,37.552827,-77.480022
78,78:78,"1,026",332,CARY/SHEPPARD,37.552382,-77.478512
78,78:78,"1,027",333,CARY/BOULEVARD,37.551618,-77.476405
78,78:78,"1,028",3473,Cary/Robinson,37.550647,-77.473743
78,78:78,"1,029",3472,Cary/Addison,37.549457,-77.470417
78,78:78,"1,030",3611,Cary/Rowland,37.548527,-77.467836
78,78:78,"1,031",3519,Meadow/Idlewood,37.54604,-77.467854
78,78:78,"1,032",1058,MEADOW/GILBERT,37.5427,-77.469525
78,78:78,"1,033",1059,MEADOW/WALKER,37.541734,-77.470054
78,78:78,"1,034",1060,MEADOW/POWHATAN,37.540097,-77.470954
78,78:78,"1,035",1061,MEADOW/AMELIA,37.539523,-77.471289
78,78:78,"1,036",1062,MEADOW/COLORADO,37.537534,-77.472394
78,78:78,"1,037",1064,MEADOW/NEVADA,37.535307,-77.47294
78,78:78,"1,038",1065,MEADOW/PENNSYLVANIA,37.534165,-77.473242
78,78:78,"1,039",1066,PENNSYLVANIA/GEORGIA,37.534034,-77.472375
78,78:78,"1,040",1067,PENNSYLVANIA/GREENVILLE,37.534018,-77.471303
78,78:78,"1,041",1068,PENNSYLVANIA/CARTER,37.533999,-77.470288
78,78:78,"1,042",3470,Carter/Dakota,37.535583,-77.469537
78,78:78,"1,043",3481,Colorado/Maymont Village Apts,37.537354,-77.468179
78,78:78,"1,044",3528,Randolph/Winder,37.538166,-77.462397
78,78:78,"1,045",3511,Lombardy/Winder,37.53954,-77.464737
78,78:78,"1,046",3367,Lombardy/Lakeview,37.541417,-77.463744
78,78:78,"1,047",202,Idlewood/Temple,37.543856,-77.462489
78,78:78,"1,048",204,IDLEWOOD/RANDOLPH,37.542971,-77.459959
78,78:78,"1,049",205,HARRISON/GRAYLAND,37.542417,-77.456907
78,78:78,"1,050",206,HARRISON/CARY,37.54439,-77.455862
78,78:78,"1,051",207,HARRISON/MAIN,37.545713,-77.455185
78,78:78,"1,052",208,HARRISON/GROVE,37.54839,-77.455232
78,78:78,"1,053",209,HARRISON/FRANKLIN,37.549649,-77.454307
78,78:78,"1,054",210,HARRISON/GRACE,37.550787,-77.453152
78,78:78,"1,055",3082,BROAD/SHAFER,37.550628,-77.45048
78,78:78,"1,056",84,BROAD/LAUREL,37.549331,-77.44841
78,78:78,"1,057",85,BROAD/HENRY,37.548248,-77.446443
78,78:78,"1,058",3108,BROAD/ADAMS,37.545928,-77.442727
78,78:78,"1,059",91,BROAD/4TH,37.543527,-77.438515
78,78:78,"1,060",3057,BROAD/9TH,37.541063,-77.434492
78,78:78,"1,061",3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
78,78:78,"1,062",2617,TRANSFER PLAZA BAY F,37.542653,-77.432123
78,78:78,"1,063",3438,2nd/Broad,37.544792,-77.439822
78,78:78,"1,064",1753,MARSHALL/3RD,37.544935,-77.438568
78,78:78,"1,065",674,10TH/MARSHALL,37.540721,-77.432685
78,78:78,"1,066",3244,BROAD/7TH,37.541538,-77.434838
78,78:78,"1,067",128,BROAD/4TH,37.543761,-77.438541
78,78:78,"1,068",3084,Broad/Adams,37.546367,-77.443014
78,78:78,"1,069",134,BROAD/HENRY,37.548473,-77.446407
78,78:78,"1,070",135,BROAD/GILMER,37.549384,-77.447967
78,78:78,"1,071",3400,Broad/Hancock,37.551051,-77.450768
78,78:78,"1,072",245,HARRISON/BROAD,37.551607,-77.452675
78,78:78,"1,073",246,HARRISON/FRANKLIN,37.550037,-77.454105
78,78:78,"1,074",247,HARRISON/PARK,37.549003,-77.45505
78,78:78,"1,075",249,HARRISON/MAIN,37.545558,-77.455377
78,78:78,"1,076",251,HARRISON/PARKWOOD,37.543722,-77.456405
78,78:78,"1,077",252,HARRISON/IDLEWOOD,37.542118,-77.457283
78,78:78,"1,078",253,IDLEWOOD/RANDOLPH,37.542979,-77.459785
78,78:78,"1,079",257,LOMBARDY/BETWEEN LAKEVIEW AND CLAIBORNE,37.541147,-77.464055
78,78:78,"1,080",3510,Lombardy/Winder,37.538281,-77.465796
78,78:78,"1,081",3707,Dummy Stop - Randolph/Colorado,37.537434,-77.462976
78,78:78,"1,082",263,COLORADO/COLORADO MANOR,37.537452,-77.468052
78,78:78,"1,083",3471,Carter/Dakota,37.535864,-77.46979
78,78:78,"1,084",3368,Pennsylvania/Georgia,37.534191,-77.472007
78,78:78,"1,085",934,MEADOW/NEVADA,37.535147,-77.472852
78,78:78,"1,086",936,MEADOW/COLORADO,37.537735,-77.472127
78,78:78,"1,087",937,MEADOW/AMELIA,37.539288,-77.471238
78,78:78,"1,088",938,MEADOW/WINDER,37.540612,-77.470549
78,78:78,"1,089",939,MEADOW/BLAIR,37.54185,-77.469825
78,78:78,"1,090",940,MEADOW/CLAIRBORNE,37.542605,-77.46938
78,78:78,"1,091",941,MEADOW/LAKEVIEW,37.543345,-77.468855
78,78:78,"1,092",943,MEADOW/ROSEWOOD,37.545237,-77.467925
78,78:78,"1,093",2585,MEADOW/GRAYLAND,37.546492,-77.46725
78,78:78,"1,094",3513,Main/Rowland,37.549663,-77.466966
78,78:78,"1,095",3418,Main/Stafford,37.55107,-77.470644
78,78:78,"1,096",423,MAIN/BOULEVARD,37.552683,-77.475383
78,78:78,"1,097",425,ELLWOOD/SHEPPARD,37.553585,-77.478065
78,78:78,"1,098",426,ELLWOOD/BELMONT,37.554205,-77.479667
78,78:78,"1,099",428,ELLWOOD/DOOLEY,37.555382,-77.483002
78,78:78,"1,100",2746,ELLWOOD/NANSEMOND,37.55676,-77.486975
79,79:79,"1,101",3566,Quioccasin/Gayton,37.607098,-77.59302
79,79:79,"1,102",3570,Quioccasin/Farmington,37.607224,-77.585062
79,79:79,"1,103",3571,Quioccasin/Shane,37.607252,-77.579413
79,79:79,"1,104",3572,Quioccasin/Blue Jay,37.605771,-77.572944
79,79:79,"1,105",3575,Quioccasin/Starling,37.604645,-77.569782
79,79:79,"1,106",3576,Eastridge/Three Chopt,37.602055,-77.561738
79,79:79,"1,107",9,THREE CHOPT/DRIVE TO D FREEMAN HIGH SCHOOL,37.602592,-77.558135
79,79:79,"1,108",10,THREE CHOPT/CAMDEN,37.601768,-77.554793
79,79:79,"1,109",11,THREE CHOPT/BEVERLY,37.600867,-77.55126
79,79:79,"1,110",12,SANTA ROSA/THREE CHOPT,37.600843,-77.548153
79,79:79,"1,111",13,SANTA ROSA/FRANKLIN FARMS,37.602115,-77.548128
79,79:79,"1,112",14,ROLLING HILLS/DISCOVERY,37.602838,-77.546095
79,79:79,"1,113",15,FOREST/HENRICO DOCTORS HOSPITAL,37.605132,-77.539888
79,79:79,"1,114",16,SKIPWITH/SCHOOL BUILDING,37.603553,-77.537822
79,79:79,"1,115",17,SKIPWITH/PARKLINE,37.599107,-77.537681
79,79:79,"1,116",18,THREE CHOPT/SKIPWITH,37.59712,-77.537297
79,79:79,"1,117",19,THREE CHOPT/PARK,37.593047,-77.531742
79,79:79,"1,118",20,PATTERSON/THREE CHOPT,37.590503,-77.530938
79,79:79,"1,119",21,PATTERSON/RIPLEY,37.589392,-77.529287
79,79:79,"1,120",22,PATTERSON/HONAKER,37.587675,-77.526758
79,79:79,"1,121",23,PATTERSON/CHANTECLER,37.585945,-77.524229
79,79:79,"1,122",25,PATTERSON/PEPPER,37.584043,-77.52137
79,79:79,"1,123",26,PATTERSON/ALGOMA,37.581922,-77.518208
79,79:79,"1,124",27,PATTERSON/MAPLE,37.580834,-77.51667
79,79:79,"1,125",28,PATTERSON/LIBBIE,37.580074,-77.515527
79,79:79,"1,126",29,PATTERSON/GRANITE,37.578523,-77.513217
79,79:79,"1,127",31,PATTERSON/MATOAKA,37.576462,-77.509783
79,79:79,"1,128",32,PATTERSON/WILLOW LAWN,37.575937,-77.508767
79,79:79,"1,129",3551,Willow Lawn/Franklin,37.577098,-77.504679
79,79:79,"1,130",3552,Willow Lawn/Wythe,37.578062,-77.502224
79,79:79,"1,131",822,MARKEL/BYRD,37.584283,-77.499476
79,79:79,"1,132",3506,Willow Lawn/Grace,37.579924,-77.500466
79,79:79,"1,133",586,WILLOW LAWN/SHELTER,37.582978,-77.498363
79,79:79,"1,134",823,BYRD/OLD RICHMOND,37.584543,-77.500908
79,79:79,"1,135",581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
79,79:79,"1,136",824,BYRD/FITZHUGH,37.583716,-77.501721
79,79:79,"1,137",582,BROAD/STAPLES MILL,37.581587,-77.493587
79,79:79,"1,138",195,WILLOW LAWN/WYTHE,37.578205,-77.502615
79,79:79,"1,139",3423,Staples Mill/Radford,37.580514,-77.494488
79,79:79,"1,140",3549,Willow Lawn/Baywood,37.577208,-77.50527
79,79:79,"1,141",3422,Staples Mill/Augusta,37.578705,-77.496282
79,79:79,"1,142",3550,Willow Lawn/Dunbar,37.576146,-77.508005
79,79:79,"1,143",184,Monument/Westlyn,37.577894,-77.500076
79,79:79,"1,144",716,PATTERSON/MATOAKA,37.576637,-77.509878
79,79:79,"1,145",718,PATTERSON/GRANITE,37.578423,-77.512867
79,79:79,"1,146",719,PATTERSON/LIBBIE,37.579657,-77.514592
79,79:79,"1,147",720,PATTERSON/MAPLE,37.58082,-77.51628
79,79:79,"1,148",721,PATTERSON/ALGOMA,37.581945,-77.517993
79,79:79,"1,149",723,PATTERSON/PEPPER,37.583985,-77.520973
79,79:79,"1,150",725,PATTERSON/CHANTECLER,37.586093,-77.524183
79,79:79,"1,151",726,PATTERSON/HONAKER,37.587715,-77.526467
79,79:79,"1,152",727,PATTERSON/RIPLEY,37.589352,-77.528928
79,79:79,"1,153",728,PATTERSON/REGISTER PKWY,37.590845,-77.531098
